image_path,image_name,category_index,category_label,data_index,data_label
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0JFMD8WL83.jpg,0JFMD8WL83,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0JFX6VDC3I.jpg,0JFX6VDC3I,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0JG1176B0O.jpg,0JG1176B0O,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0JHNR9SEXC.jpg,0JHNR9SEXC,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0JIIU37O6C.jpg,0JIIU37O6C,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0JJN5BVVZ8.jpg,0JJN5BVVZ8,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0JL93FMA16.jpg,0JL93FMA16,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0JMHVJ0BCL.jpg,0JMHVJ0BCL,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0JN6WWQ763.jpg,0JN6WWQ763,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0JNT038W51.jpg,0JNT038W51,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0JOIOQV2HF.jpg,0JOIOQV2HF,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0JPZKGZDQK.jpg,0JPZKGZDQK,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0JR1H91TLE.jpg,0JR1H91TLE,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0JRDUMD6JK.jpg,0JRDUMD6JK,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0JU1PVFREY.jpg,0JU1PVFREY,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0JU2EIJHRS.jpg,0JU2EIJHRS,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0JUH9USSLZ.jpg,0JUH9USSLZ,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0JVPR7BU10.jpg,0JVPR7BU10,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0JXXCMQGCN.jpg,0JXXCMQGCN,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0JY4OBZX62.jpg,0JY4OBZX62,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0K0LWXUV5C.jpg,0K0LWXUV5C,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0K1AC87Y00.jpg,0K1AC87Y00,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0K2E3Q5NX2.jpg,0K2E3Q5NX2,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0K2RBJOEJL.jpg,0K2RBJOEJL,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0K32EI2JLM.jpg,0K32EI2JLM,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0K4HWS53J5.jpg,0K4HWS53J5,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0K6ELBC035.jpg,0K6ELBC035,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0K6LC4249F.jpg,0K6LC4249F,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0K71FDGEKS.jpg,0K71FDGEKS,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0K76DWI4TT.jpg,0K76DWI4TT,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0K82WX0M2Z.jpg,0K82WX0M2Z,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KB52SSTJ2.jpg,0KB52SSTJ2,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KB5700VPB.jpg,0KB5700VPB,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KBFECMOZO.jpg,0KBFECMOZO,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KBMANBXFK.jpg,0KBMANBXFK,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KBZWR63L1.jpg,0KBZWR63L1,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KD0J8VYU3.jpg,0KD0J8VYU3,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KDBDQWRWT.jpg,0KDBDQWRWT,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KDWGZ8ANJ.jpg,0KDWGZ8ANJ,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KEOI7IJ4Z.jpg,0KEOI7IJ4Z,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KEWISTQYK.jpg,0KEWISTQYK,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KF08HWD1E.jpg,0KF08HWD1E,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KF2WT928J.jpg,0KF2WT928J,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KFI7X04V3.jpg,0KFI7X04V3,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KGC64ZTON.jpg,0KGC64ZTON,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KI0I0I38C.jpg,0KI0I0I38C,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KIPN0LQ2S.jpg,0KIPN0LQ2S,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KIYHYYFTB.jpg,0KIYHYYFTB,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KJ5MCPMWA.jpg,0KJ5MCPMWA,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KKVL4RFIN.jpg,0KKVL4RFIN,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KM0Q897EO.jpg,0KM0Q897EO,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KNGNEBB2N.jpg,0KNGNEBB2N,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KNK6MA16Z.jpg,0KNK6MA16Z,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KO58WCDUV.jpg,0KO58WCDUV,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KPMSZLE88.jpg,0KPMSZLE88,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KR71LCR7U.jpg,0KR71LCR7U,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KSFJELBJW.jpg,0KSFJELBJW,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KT98O0HOS.jpg,0KT98O0HOS,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KTLGAXJJY.jpg,0KTLGAXJJY,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KUFN8ZIXY.jpg,0KUFN8ZIXY,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KUHTN63FL.jpg,0KUHTN63FL,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KV69BH33C.jpg,0KV69BH33C,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KVQAABN92.jpg,0KVQAABN92,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KX1D43574.jpg,0KX1D43574,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KX827WMKD.jpg,0KX827WMKD,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KXPJ5XQEV.jpg,0KXPJ5XQEV,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KYEZ9JTYQ.jpg,0KYEZ9JTYQ,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KYFZGOY26.jpg,0KYFZGOY26,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KYVAIBN2A.jpg,0KYVAIBN2A,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KZ5M7OGUD.jpg,0KZ5M7OGUD,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KZAEY6P93.jpg,0KZAEY6P93,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KZDF6ID3W.jpg,0KZDF6ID3W,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KZI25C4L9.jpg,0KZI25C4L9,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0KZV708XDZ.jpg,0KZV708XDZ,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0L01AF3K9I.jpg,0L01AF3K9I,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0L07QYONKW.jpg,0L07QYONKW,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0L12UOFOFJ.jpg,0L12UOFOFJ,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0L1LNT4DYS.jpg,0L1LNT4DYS,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0L2FOM8SKR.jpg,0L2FOM8SKR,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0L3LYS9B1T.jpg,0L3LYS9B1T,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0L4J0907U5.jpg,0L4J0907U5,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0L5OPP3Z19.jpg,0L5OPP3Z19,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0L72C8FDN2.jpg,0L72C8FDN2,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0L7Y44LJDU.jpg,0L7Y44LJDU,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0L8XHOIHYB.jpg,0L8XHOIHYB,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0L9UEYZVE9.jpg,0L9UEYZVE9,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0LCP4JS0HF.jpg,0LCP4JS0HF,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0LEEOMRYDB.jpg,0LEEOMRYDB,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0LEMVP9Y50.jpg,0LEMVP9Y50,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0LF6QZER1G.jpg,0LF6QZER1G,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0LFTT76IGU.jpg,0LFTT76IGU,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0LG7L4C8S0.jpg,0LG7L4C8S0,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0LGH2T6QUR.jpg,0LGH2T6QUR,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0LGYY6JWR5.jpg,0LGYY6JWR5,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0LHQ9IX6QX.jpg,0LHQ9IX6QX,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0LJ8WF9XQW.jpg,0LJ8WF9XQW,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0LJSRBV68J.jpg,0LJSRBV68J,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0LM1Z4WD0M.jpg,0LM1Z4WD0M,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0LM3A3BR1Q.jpg,0LM3A3BR1Q,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0LM79N6W8B.jpg,0LM79N6W8B,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0LMLUUTOYD.jpg,0LMLUUTOYD,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0LPG3R0E41.jpg,0LPG3R0E41,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0LPNPQDEDL.jpg,0LPNPQDEDL,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0LPOA6J0JI.jpg,0LPOA6J0JI,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0LQ7HQFJQ3.jpg,0LQ7HQFJQ3,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0LQU06FOBX.jpg,0LQU06FOBX,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0LRXPB9DZ6.jpg,0LRXPB9DZ6,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0LS1HKP06H.jpg,0LS1HKP06H,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0LUFDJNRX4.jpg,0LUFDJNRX4,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0LUQK5X6AU.jpg,0LUQK5X6AU,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0LUSXVGOPJ.jpg,0LUSXVGOPJ,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0LVAL2GOKY.jpg,0LVAL2GOKY,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0LWU4RBM72.jpg,0LWU4RBM72,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0LZ3UY3JI3.jpg,0LZ3UY3JI3,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0LZEJYTFV3.jpg,0LZEJYTFV3,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0M02CZE62R.jpg,0M02CZE62R,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0M0F4YJ1G9.jpg,0M0F4YJ1G9,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0M0G1IYYXH.jpg,0M0G1IYYXH,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0M0KQNSKB2.jpg,0M0KQNSKB2,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0M182T83K2.jpg,0M182T83K2,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0M1Q8KY840.jpg,0M1Q8KY840,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0M2QNY7J6Q.jpg,0M2QNY7J6Q,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0M2TOUNZL3.jpg,0M2TOUNZL3,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0M3QUQ70A0.jpg,0M3QUQ70A0,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0M3VIK0ANF.jpg,0M3VIK0ANF,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0M4ABFNP6K.jpg,0M4ABFNP6K,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0M4AOFWGYI.jpg,0M4AOFWGYI,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0M54937WMO.jpg,0M54937WMO,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0M5G8TMRQI.jpg,0M5G8TMRQI,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0M5XNL7VNV.jpg,0M5XNL7VNV,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0M6XVLBW69.jpg,0M6XVLBW69,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0M7ROXTAWH.jpg,0M7ROXTAWH,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0MDUC32LYL.jpg,0MDUC32LYL,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0ME5DGYL3S.jpg,0ME5DGYL3S,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0MH6DQ23E5.jpg,0MH6DQ23E5,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0MISW9NS1V.jpg,0MISW9NS1V,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0MJ9X634NH.jpg,0MJ9X634NH,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0MJYFTYJLU.jpg,0MJYFTYJLU,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0MK3J0AQLN.jpg,0MK3J0AQLN,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0MKIPYELGX.jpg,0MKIPYELGX,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0MN1OJ1ALA.jpg,0MN1OJ1ALA,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0MR8HLK3FF.jpg,0MR8HLK3FF,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0MS9ISTVWS.jpg,0MS9ISTVWS,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0MSZV7BBTF.jpg,0MSZV7BBTF,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0MV4OKPKSQ.jpg,0MV4OKPKSQ,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0MVR2WBBLV.jpg,0MVR2WBBLV,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0MVYCS3UKI.jpg,0MVYCS3UKI,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0MWD0XBX3A.jpg,0MWD0XBX3A,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0MX4BR4EA2.jpg,0MX4BR4EA2,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0MX72QMVFT.jpg,0MX72QMVFT,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0MYTCLGGHY.jpg,0MYTCLGGHY,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0MZARJ0PVS.jpg,0MZARJ0PVS,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0N1EGSA67V.jpg,0N1EGSA67V,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0N2R0S9W2V.jpg,0N2R0S9W2V,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0N3J3G0BSZ.jpg,0N3J3G0BSZ,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0N48WFL1BO.jpg,0N48WFL1BO,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0N5NH0KJD1.jpg,0N5NH0KJD1,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0N615X9WJF.jpg,0N615X9WJF,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0N7MTU8GIX.jpg,0N7MTU8GIX,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0N7RMYVXLV.jpg,0N7RMYVXLV,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0N8BOFWY9B.jpg,0N8BOFWY9B,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0N9LFHAK6D.jpg,0N9LFHAK6D,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0NB95BWAS0.jpg,0NB95BWAS0,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0NC3WDDBKP.jpg,0NC3WDDBKP,1,fake,0,train
C:\\Users\\vssta\\OneDrive\\Escritorio\\pruebas_csv_imagenes\\images\\train\\fake\0NCKYN2NC7.jpg,0NCKYN2NC7,1,fake,0,train
